ut	nuts2
000388913100016	ITH4
000504428300064	PL91
000371831900006	SE33
000380489300011	DE91
000287254000016	UKM7
000323014000003	DE14
000473201500014	ES13
000305691500014	DE13
000398777000007	NL32
000366055800285	PT17
000390884900277	FR10
000335874300060	PT11
000363728300004	SE12
000363499000028	ITH5
000454112700038	UKE3
000285041500001	ES30
000315548300016	NO06
000316805700016	UKM7
000309852400002	ITI2
000416107300004	DE40
000300202000001	ES70
000325451200006	UKI3
000209196400010	ITI4
000296405600017	EL63
000423649700067	ITI1
000436599000151	ES61
000498643600027	UKI3
000480326700002	FRJ2
000451551400002	UKK1
000517754600044	RO42
000316905100098	FR10
000308855600052	DE30
000423649700042	NO06
000382095200016	UKG3
000364167700007	UKJ1
000459743700073	ITI1
000303957700011	ITC1
000374508400043	ITC4
000374694500028	BE23
000379696600007	IE06
